Market Name,Market ID,User ID,First Name,Last Name,Username,Email,Question Title,Question ID,Outcome Title,Outcome ID,Order ID,Order Receipt ID,Order Quantity,Order Type,Order Cost,Placed Successfully,Date
Replicator Market - Oct 14,213,121282,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Liefooghe et al., “Working memory costs of task switching”, JEPLMC",3485,Yes,10497,643490,643194,33.49140116,sell,2645.17822,TRUE,2014-10-26 20:21:33 UTC
Replicator Market - Oct 14,213,121282,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Lemay and Clark, “Walking on eggshells: How expressing relationship insecurities perpetuates them”, JPSP",3474,Yes,10475,643491,643195,18.13843711,buy,1000,TRUE,2014-10-26 20:22:21 UTC
Replicator Market - Oct 14,213,121282,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,Yes,10463,643492,643196,24.57258079,buy,1645,TRUE,2014-10-26 20:22:42 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Förster et al., “The effect of global versus local processing styles on assimilation versus contrast in social judgment”, JPSP",3471,No,10470,644714,644418,3.143048703,buy,200,TRUE,2014-10-27 09:54:38 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,Yes,10483,644715,644419,2.81057199,sell,225.9672003,TRUE,2014-10-27 09:57:11 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Purdie-Vaughns et al., “Social identity contingencies: How diversity cues signal threat or safety for African Americans in mainstream institutions”, JPSP",3487,No,10502,644716,644420,6.06415691,buy,300,TRUE,2014-10-27 09:57:56 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,644717,644421,40.80411742,sell,1073.389672,TRUE,2014-10-27 10:00:45 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,Yes,10487,644718,644422,34.34031899,sell,2439.696594,TRUE,2014-10-27 10:01:36 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,644719,644423,12.70060906,buy,300,TRUE,2014-10-27 10:02:27 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,644720,644424,1.477122823,buy,100,TRUE,2014-10-27 10:02:54 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,No,10482,644721,644425,7.862006502,buy,200,TRUE,2014-10-27 10:03:28 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,No,10484,644722,644426,9.704338909,buy,200,TRUE,2014-10-27 10:03:43 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,Yes,10487,644723,644427,4.417133216,buy,300,TRUE,2014-10-27 10:04:03 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,No,10492,644724,644428,8.343983586,buy,300,TRUE,2014-10-27 10:04:25 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,No,10494,644725,644429,8.628520819,buy,200,TRUE,2014-10-27 10:04:41 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,644726,644430,11.38827133,buy,500,TRUE,2014-10-27 10:04:55 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Liefooghe et al., “Working memory costs of task switching”, JEPLMC",3485,No,10498,644727,644431,15.7744386,buy,400,TRUE,2014-10-27 10:05:09 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,No,10500,644728,644432,12.85317588,buy,400,TRUE,2014-10-27 10:05:25 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,No,10500,644729,644433,6.284420779,sell,200,TRUE,2014-10-27 10:05:42 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,No,10504,644730,644434,6.814793784,buy,400,TRUE,2014-10-27 10:06:35 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,No,10490,644731,644435,2.877194181,buy,200,TRUE,2014-10-27 10:16:14 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,No,10486,644732,644436,4.782335516,buy,300,TRUE,2014-10-27 10:16:30 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Lemay and Clark, “Walking on eggshells: How expressing relationship insecurities perpetuates them”, JPSP",3474,No,10476,644734,644438,6.899730929,buy,300,TRUE,2014-10-27 10:16:47 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,No,10504,644739,644443,3.383421808,sell,200,TRUE,2014-10-27 10:23:36 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,Yes,10483,644740,644444,0.636653278,sell,50,TRUE,2014-10-27 10:23:54 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,644741,644445,3.341012571,sell,150,TRUE,2014-10-27 10:24:19 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,644742,644446,2.032192233,buy,150,TRUE,2014-10-27 10:24:45 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,No,10468,644743,644447,0.783114085,buy,50,TRUE,2014-10-27 10:25:01 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,644744,644448,1.148645588,buy,50,TRUE,2014-10-27 10:25:14 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,Yes,10499,644745,644449,1.087416437,buy,75,TRUE,2014-10-27 10:25:40 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,644746,644450,2.99288456,buy,75,TRUE,2014-10-27 10:25:57 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,644791,644495,12.70060906,sell,306.9101645,TRUE,2014-10-27 11:27:59 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,644792,644496,12.42764562,buy,300,TRUE,2014-10-27 11:28:16 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,644795,644499,5.955677851,buy,154,TRUE,2014-10-27 11:28:55 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,644799,644503,13.76359993,sell,1000,TRUE,2014-10-27 11:30:35 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Stinson et al., “The cost of lower self-esteem: Testing a self-and social-bonds model of health”, JPSP",3475,No,10478,644807,644511,1.608972852,buy,100,TRUE,2014-10-27 11:31:51 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,644809,644513,2.275268711,buy,100,TRUE,2014-10-27 11:32:13 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,Yes,10487,644818,644522,1.458689726,buy,100,TRUE,2014-10-27 11:33:49 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,No,10490,644821,644525,1.429249752,buy,100,TRUE,2014-10-27 11:34:10 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,No,10484,644840,644544,4.564793574,buy,100,TRUE,2014-10-27 11:36:39 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Liefooghe et al., “Working memory costs of task switching”, JEPLMC",3485,No,10498,644848,644552,7.655237528,sell,200,TRUE,2014-10-27 11:41:34 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,No,10486,644849,644553,1.584675951,sell,100,TRUE,2014-10-27 11:42:08 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,644850,644554,3.404159311,sell,150,TRUE,2014-10-27 11:42:30 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,Yes,10499,644851,644555,1.444230334,buy,100,TRUE,2014-10-27 11:43:35 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,No,10488,644852,644556,9.361528708,sell,283.5971577,TRUE,2014-10-27 11:44:16 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,644853,644557,8.543259593,buy,233,TRUE,2014-10-27 11:45:06 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,No,10504,644854,644558,1.697561616,buy,100,TRUE,2014-10-27 11:45:37 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,Yes,10491,644855,644559,1.580641881,buy,100,TRUE,2014-10-27 11:46:11 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,Yes,10487,644856,644560,1.411746022,buy,100,TRUE,2014-10-27 11:46:42 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,644857,644561,1.400217804,buy,100,TRUE,2014-10-27 11:47:18 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,No,10482,644860,644564,7.430597841,buy,200,TRUE,2014-10-27 11:51:34 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Förster et al., “The effect of global versus local processing styles on assimilation versus contrast in social judgment”, JPSP",3471,No,10470,644863,644567,4.649081386,buy,300,TRUE,2014-10-27 11:55:45 UTC
Replicator Market - Oct 14,213,122914,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,Yes,10481,644874,644578,13.57237769,buy,1000,TRUE,2014-10-27 11:59:25 UTC
Replicator Market - Oct 14,213,122914,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,644913,644617,14.4083861,buy,1000,TRUE,2014-10-27 12:07:13 UTC
Replicator Market - Oct 14,213,122914,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,No,10492,644919,644623,25.28866531,buy,1000,TRUE,2014-10-27 12:24:50 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,Yes,10463,645566,645270,99.51444123,buy,8000,TRUE,2014-10-27 15:40:48 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,Yes,10463,645571,645275,88.55022929,sell,7200,TRUE,2014-10-27 15:41:51 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,645651,645355,2.808692636,buy,200,TRUE,2014-10-27 16:05:03 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,Yes,10467,645658,645362,2.748786164,buy,100,TRUE,2014-10-27 16:06:20 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Förster et al., “The effect of global versus local processing styles on assimilation versus contrast in social judgment”, JPSP",3471,No,10470,645662,645366,1.532950231,buy,100,TRUE,2014-10-27 16:07:09 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Lau et al., “Loving those who justify inequality: the effects of system threat on attraction to women who embody benevolent sexist ideals”, Psychological Science",3472,Yes,10471,645665,645369,12.99362189,buy,400,TRUE,2014-10-27 16:07:39 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,645671,645375,8.288042123,buy,600,TRUE,2014-10-27 16:08:35 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Lemay and Clark, “Walking on eggshells: How expressing relationship insecurities perpetuates them”, JPSP",3474,Yes,10475,645672,645376,2.678513206,buy,150,TRUE,2014-10-27 16:09:17 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Stinson et al., “The cost of lower self-esteem: Testing a self-and social-bonds model of health”, JPSP",3475,Yes,10477,645673,645377,7.776468483,buy,300,TRUE,2014-10-27 16:09:46 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,Yes,10479,645680,645384,3.558274596,buy,200,TRUE,2014-10-27 16:11:15 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,Yes,10481,645687,645391,5.299884634,buy,400,TRUE,2014-10-27 16:12:51 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,Yes,10483,645689,645393,5.118993788,buy,400,TRUE,2014-10-27 16:13:20 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,No,10486,645692,645396,3.160186107,buy,200,TRUE,2014-10-27 16:14:18 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,Yes,10487,645696,645400,2.806314675,buy,200,TRUE,2014-10-27 16:14:54 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,Yes,10489,645701,645405,3.307832604,buy,100,TRUE,2014-10-27 16:15:26 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,Yes,10491,645705,645409,0.869304547,buy,50,TRUE,2014-10-27 16:16:05 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,Yes,10491,645709,645413,0.866113924,buy,50,TRUE,2014-10-27 16:16:56 UTC
Replicator Market - Oct 14,213,122906,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,No,10494,645714,645418,2.071053789,buy,50,TRUE,2014-10-27 16:17:39 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,646441,646145,6.768365793,buy,500,TRUE,2014-10-27 18:07:42 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,Yes,10463,646455,646159,6.695825316,buy,500,TRUE,2014-10-27 18:09:25 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,646457,646161,6.925829008,buy,500,TRUE,2014-10-27 18:09:38 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,No,10468,646461,646165,3.921220039,buy,250,TRUE,2014-10-27 18:09:50 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Lau et al., “Loving those who justify inequality: the effects of system threat on attraction to women who embody benevolent sexist ideals”, Psychological Science",3472,No,10472,646464,646168,7.287725591,buy,500,TRUE,2014-10-27 18:10:05 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,Yes,10481,646467,646171,9.760834567,buy,750,TRUE,2014-10-27 18:10:20 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,Yes,10483,646472,646176,6.321026089,buy,500,TRUE,2014-10-27 18:10:33 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,Yes,10487,646476,646180,6.920242712,buy,500,TRUE,2014-10-27 18:10:46 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,No,10490,646481,646185,7.12571243,buy,500,TRUE,2014-10-27 18:11:01 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,Yes,10493,646485,646189,6.556132496,buy,500,TRUE,2014-10-27 18:11:19 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Liefooghe et al., “Working memory costs of task switching”, JEPLMC",3485,Yes,10497,646493,646197,6.646204046,buy,500,TRUE,2014-10-27 18:12:05 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Purdie-Vaughns et al., “Social identity contingencies: How diversity cues signal threat or safety for African Americans in mainstream institutions”, JPSP",3487,No,10502,646497,646201,9.719453529,buy,500,TRUE,2014-10-27 18:12:20 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,No,10504,646499,646203,8.317639838,buy,500,TRUE,2014-10-27 18:12:29 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,Yes,10499,646500,646204,7.128134885,buy,500,TRUE,2014-10-27 18:12:43 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,No,10486,646505,646209,7.746695155,buy,500,TRUE,2014-10-27 18:13:01 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,646508,646212,11.10710697,buy,500,TRUE,2014-10-27 18:13:12 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,No,10492,646509,646213,11.47524066,buy,500,TRUE,2014-10-27 18:13:26 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Stinson et al., “The cost of lower self-esteem: Testing a self-and social-bonds model of health”, JPSP",3475,No,10478,646511,646215,8.134791867,buy,500,TRUE,2014-10-27 18:13:42 UTC
Replicator Market - Oct 14,213,121256,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,646512,646216,21.71887865,buy,999.9999999,TRUE,2014-10-27 18:13:55 UTC
Replicator Market - Oct 14,213,2800,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,No,10486,646947,646651,20.66103963,sell,1302.540963,TRUE,2014-10-27 19:44:18 UTC
Replicator Market - Oct 14,213,2800,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,646951,646655,17.10885067,buy,1302,TRUE,2014-10-27 19:51:02 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,Yes,10483,649169,648873,1.738675261,sell,138.1877818,TRUE,2014-10-28 09:25:06 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,Yes,10493,649170,648874,3.921404815,sell,300,TRUE,2014-10-28 09:25:35 UTC
